,questionID,answerID,commentID,UserId,CreationDate,Score,need_update,addressed in,addressed by commentID,Text,Link
589,44796871,44797091,76579024,252228,6/28/2017 10:09,0,no update,,,"Please edit your question and show minimal but complete snippets of XML input, XSLT code together with the exact error message allowing us to reproduce the problem. Are you not passing anything to `parse-xml-fragment`?",https://stackoverflow.com/questions/44797091
590,44796871,44797091,76579485,6588701,6/28/2017 10:21,0,update,comment,76579760,I have edited the question as requested sir when i run the same code from command line it works but not in eclipse,https://stackoverflow.com/questions/44797091
591,44796871,44797091,76579760,252228,6/28/2017 10:28,0,no update,,,"Please take your time to add minimal but complete snippets allowing us to reproduce the problem. `<xsl:copy-of select""data/pi""/>` is not even proper XML syntax. And I don't think that XSLT you have posted has 36 lines. Is there any chance you have other, older versions of Saxon too on the class path?",https://stackoverflow.com/questions/44797091
592,44796871,44797091,76579800,6588701,6/28/2017 10:28,0,update,comment,76580000,error message :<LF_10>javax.xml.transform.TransformerConfigurationException: Failed to compile stylesheet. 1 error detected. at net.sf.saxon.PreparedStylesheet.prepare(PreparedStylesheet.java:153) at net.sf.saxon.TransformerFactoryImpl.newTemplates(TransformerFactoryImpl.java:137) at net.sf.saxon.TransformerFactoryImpl.newTransformer(TransformerFactoryImpl.java:88) at com.translation.xslt.CustomXsltTransformer.transformXmlDocument(CustomXsltTransformer.java:60) at com.translationProcessRequest.TestClass.main(TestClass.java:105),https://stackoverflow.com/questions/44797091
593,44796871,44797091,76579875,6588701,6/28/2017 10:30,0,update,comment,76580000,sorry i have updated the error message and question accordingly,https://stackoverflow.com/questions/44797091
594,44796871,44797091,76580000,252228,6/28/2017 10:34,0,no update,,,"Well, `<xsl:copy-of select""data/pi""/>` should be `<xsl:copy-of select=""data/pi""/>` to be syntactically correct XML/XSLT. To make sense with your input semantically you rather want `<xsl:copy-of select=""data/parse-xml-fragment(.)/pi""/>`.",https://stackoverflow.com/questions/44797091
595,44796871,44797091,76580182,252228,6/28/2017 10:39,0,no update,,,"As for ""when i run the same code from command line it works but not in eclipse"", someone else needs to help on finding out what is wrong with your setup in Eclipse, make sure you have only Saxon 9.8 in your project and not earlier versions as well.",https://stackoverflow.com/questions/44797091
596,44796871,44797091,76580618,415448,6/28/2017 10:50,0,update,no,,"Your comment is displaying a stack trace from Saxon so at least we know Saxon is being loaded. We don't know which version of Saxon, and my suspicion is that it isn't 9.8 because the line numbers don't fit. The stack trace isn't much use (it only says that compilation errors were found): what you really need is the log file showing what the compilation errors are. That will probably be somewhere in your Eclipse configuration. But I think the compile errors will only tell you that XSLT 3.0 constructs aren't recognized, which is what you would expect if the wrong version of Saxon has been loaded",https://stackoverflow.com/questions/44797091
597,44796871,44797091,76580970,415448,6/28/2017 10:58,0,update,no,,"To find out what version of Saxon is on the classpath, call the static method `net.sf.saxon.Version.getProductVersion()`.",https://stackoverflow.com/questions/44797091
598,44796871,44797091,76581045,6588701,6/28/2017 11:00,0,no update,,,i get version 8.9 <LF_10>in maven i have added :  <version>9.8.0-1</version>,https://stackoverflow.com/questions/44797091
599,44796871,44797091,76582557,6588701,6/28/2017 11:40,0,update,no,,following is the whole info printed from eclipse :<LF_10>xslt version 2.0<LF_10>product name SAXON<LF_10>product version 8.9<LF_10><LF_10>my xslt version is not 3.0 how do i update it ?,https://stackoverflow.com/questions/44797091
600,5661022,5661435,6459011,409031,4/14/2011 9:55,0,update,both,6470483,"That seems to be the case, how would i fix this?",https://stackoverflow.com/questions/5661435
601,5661022,5661435,6470483,465274,4/14/2011 20:50,4,no update,,,@Martijn v E by specification dependency injection happens AFTER the constructor.,https://stackoverflow.com/questions/5661435
602,5661022,5661435,73043455,4156229,3/23/2017 12:17,0,no update,,,@Andreas_D Thank You,https://stackoverflow.com/questions/5661435
603,52358299,52371326,91727921,4045319,9/18/2018 17:02,0,no update,,,"Awesome, implemented it with above given strategy and it works. I had to give write permission to service user. &#xA;Thanks, it solved my problem @Alexander Berndt",https://stackoverflow.com/questions/52371326
604,44155654,44155713,75328111,6812826,5/24/2017 10:32,0,no update,,,"Yes, that was my mistake",https://stackoverflow.com/questions/44155713
605,55728522,55728932,103107085,2919866,10/14/2019 14:53,1,update,no,,Nice solution for a configurable adapter but not really what I'm looking for. Thanks anyway though!,https://stackoverflow.com/questions/55728932
606,48753874,48754017,84509412,9351467,2/12/2018 19:46,0,update,both,84510047,"That's what we're doing but once that new keyspace has been set (after using /refresh), there is nothing that triggers the service to start using that new keyspace. I'm not sure if it's even possible because I think a restart is needed before the service will switch over to that new keyspace.",https://stackoverflow.com/questions/48754017
607,48753874,48754017,84510047,1807667,2/12/2018 20:05,0,no update,,,@ASC On which bean did you put the `@RefreshScope` annotation?,https://stackoverflow.com/questions/48754017
608,48753874,48754017,84522192,9351467,2/13/2018 6:43,0,update,comment,84524978,I put it on the controller class ( @RestController),https://stackoverflow.com/questions/48754017
609,48753874,48754017,84524978,1807667,2/13/2018 8:25,0,no update,,,You should try to put it on the repository.,https://stackoverflow.com/questions/48754017
610,48753874,48754017,84533009,9351467,2/13/2018 12:06,0,update,comment,84541994,"John Blum wrote on Twitter 'You can set the keyspace once for startup and then it’s intended to stay the same.', which indicates that what I'm trying to do isn't possible",https://stackoverflow.com/questions/48754017
611,48753874,48754017,84541994,1807667,2/13/2018 15:43,0,no update,,,"You should maybe wait for a new release, at least it works for datasources : https://stackoverflow.com/questions/46031944/spring-boot-reset-datasource-on-the-fly",https://stackoverflow.com/questions/48754017
612,16111417,16111495,23009132,1965121,4/19/2013 19:07,0,update,both,23010497,"Ok, I understand now why I get the error. So what would be the best way to split or add each line of the text file to a string array?",https://stackoverflow.com/questions/16111495
613,16111417,16111495,23010497,438154,4/19/2013 19:54,0,no update,,,"@oxxi Since you are reading each line, just add the `line` you read, to the array. However, since you don't know how many lines you might have, it might be better to use a `LinkedList<String>` to add the lines to. Take a look at the edit.",https://stackoverflow.com/questions/16111495
614,16111417,16111495,23013349,1965121,4/19/2013 21:55,0,no update,,,ok `LinkedList<>` worked for me. I was able to implement and access the text in the lines I wanted. Just though it would work with a normal string array. Thanks for the help.,https://stackoverflow.com/questions/16111495
615,16111417,16111495,23014175,438154,4/19/2013 22:40,0,no update,,,"@oxxi The problem with a String array (or any array for that matter) is that once you've initialized it, you can't resize it. If you realize you need more space, you have to create a new and bigger array, copy over all the elements and use the new one.",https://stackoverflow.com/questions/16111495
616,59699964,59699994,105553901,1659875,1/12/2020 0:41,0,update,both,105553945,Upvoted..so it will always return true.. never false? what do you think,https://stackoverflow.com/questions/59699994
617,59699964,59699994,105553945,4216641,1/12/2020 0:47,0,no update,,,"I extended my answer by an ""anti-example"". Hope that clears things up.",https://stackoverflow.com/questions/59699994
618,59699964,59699994,105553958,1659875,1/12/2020 0:49,0,no update,,,yes saw that.. thanks much!!,https://stackoverflow.com/questions/59699994
619,43822258,43824161,74693153,4769035,5/7/2017 4:28,0,update,comment,74693200,"Yet you can prevent the social problem by providing access levels properly ;) At least partly. I think a correct design may save lots of time to the person who will use the product, be it a class, a library, or a complete program. Variations of ""Only `public` is public"" are good rules of thumb for certain cases, but they do not save you from mistakes, as you'll have to keep a track of the modifiers all the time. Anyway, thanks for the tips, I think they might be helpful in the future",https://stackoverflow.com/questions/43824161
620,43822258,43824161,74693200,1531124,5/7/2017 4:33,0,no update,,,"Sure. My main point is: if somebody is unhappy, he could go in and change things himself. You can't really prevent that. So it is somehow about balancing efforts",https://stackoverflow.com/questions/43824161
621,17505952,17510833,25464477,1664878,7/7/2013 16:57,0,no update,,,Thanks for response! I must try it out!,https://stackoverflow.com/questions/17510833
622,17505952,17510833,25465402,280244,7/7/2013 17:53,0,no update,,,"@Volodymyr Levytskyi: if it works, then feel free to accept this answer.",https://stackoverflow.com/questions/17510833
623,17505952,17510833,26433046,335858,8/5/2013 17:29,1,no update,,,"@VolodymyrLevytskyi If the answer works for you, let others know by accepting it (i.e. clicking the grey check mark next to it, turning it green). This shows other visitors that you are no longer actively looking for an improved answer, and earns you a new badge on Stack Overflow.",https://stackoverflow.com/questions/17510833
624,17505952,17510833,79271471,4212150,9/11/2017 11:47,1,update,no,,"Without XML: use `new EmbeddedDatabaseBuilder().setType(...).addScript(""your-script.sql"").build();` where you create your `DataSource` bean.",https://stackoverflow.com/questions/17510833
625,56586432,56586476,99750880,8298909,6/13/2019 18:22,3,update,comment,99750968,"This doesn't seem like a reasonable place to throw a checked exception. I know that OP's code does this, but I'd still rather not propagate it.",https://stackoverflow.com/questions/56586476
626,56586432,56586476,99750968,1221571,6/13/2019 18:25,10,no update,,,@BenP. I see no issue with throwing a checked exception if you receive an unexpected/not supported input. I'd probably use some custom exception and not the base Exception class though.,https://stackoverflow.com/questions/56586476
627,56586432,56586476,99752688,270371,6/13/2019 19:30,0,update,comment,99764142,"Or alternatively    `Optional.ofNullable(taxRateMap.get(country))<LF_10>            .mapping(taxRate -> new BigDecimal(taxRate).multiply(amount);<LF_10>            .orElseThrow( () ->  new Exception(""Country "" + country + "" not supported""));`",https://stackoverflow.com/questions/56586476
628,56586432,56586476,99754116,3182664,6/13/2019 20:31,7,update,no,,"An `IllegalArgumentException` should be fine, but a plain `Exception` is a no-go...",https://stackoverflow.com/questions/56586476
629,56586432,56586476,99762205,3141234,6/14/2019 6:33,1,update,comment,99770990,"You should definitely not use a map, it'll work for this toy problem, but it's really limited in future expandability (when you want more cases, more payloads in addition to the tax rate, etc.). This is what object orientation is for. See [my answer](https://stackoverflow.com/a/56592485/3141234).",https://stackoverflow.com/questions/56586476
630,56586432,56586476,99764116,831878,6/14/2019 7:45,2,update,no,,"Small nitpick: `Map.ofEntries()` is probably nicer than repeating all the `put` calls. Larger nitpick: That's still too much code duplication, and some of the other commenters are right, IMHO, to factor the data out into a file or database and populate the map from it or query the data source directly. Medium nit: yeah, what others said about exceptions. :)",https://stackoverflow.com/questions/56586476
631,56586432,56586476,99764142,4837112,6/14/2019 7:46,1,update,no,,@davidxxx i would suggest just returning the optional. Returning a value or maybe not is what optionals are for,https://stackoverflow.com/questions/56586476
632,56586432,56586476,99768183,5208731,6/14/2019 10:06,0,update,no,,"isn't refusing to use a Map ""because it might become more complicated later"" an example where YAGNI applies?",https://stackoverflow.com/questions/56586476
633,56586432,56586476,99770990,5900626,6/14/2019 11:44,0,no update,,,"@Alexander There's no ""_You should **definitely** not use a map_"" here. There are 2 different optimizations: Development speed on one hand, on the other hand preparing for something that _maybe might_ happen in the future. Which is a prime example for [YAGNI](https://en.wikipedia.org/wiki/You_aren%27t_gonna_need_it), really. Following your logic, you would almost never simply use a map, because almost always _maybe_ in the future you _might_ want to add stuff.",https://stackoverflow.com/questions/56586476
634,56586432,56586476,99776017,3141234,6/14/2019 14:22,0,update,comment,99776673,"@RaphaelSchmitz Fair point, but tax policy is one domain that's particularly complex and ever changing. I can't think of a worse domain to make simplistic assumptions (all taxes are flat rate, tax rates don't change, tax rates are uniform throughout an entire country, etc. etc. etc.). Any non-toy version of this code has to contend with these complexities, or it would just be broken.",https://stackoverflow.com/questions/56586476
635,56586432,56586476,99776673,5900626,6/14/2019 14:41,0,no update,,,"@Alexander It does come down to what it's being used for. It might be for a specialised webshop for one type of product - T-shirts, big machinery etc, this isn't so rare that I would call it an edge case. However, I do agree that it's a complex subject matter where people tend make assumptions that are too simple, just like with [addresses](https://www.mjt.me.uk/posts/falsehoods-programmers-believe-about-addresses/).",https://stackoverflow.com/questions/56586476
636,56586432,56586476,99776783,3141234,6/14/2019 14:45,1,no update,,,"@RaphaelSchmitz Haven't seen that post, thanks for sharing! A saw a [similar one for names](https://www.kalzumeus.com/2010/06/17/falsehoods-programmers-believe-about-names/), and it's great . Recently I've also been seeing a lot of people implementing their own phone number pretty-printing/formating/parsing functionality, and I'm like ""oh my sweet summer child, you have no idea [how complicated that is](https://github.com/google/libphonenumber/blob/master/FALSEHOODS.md)""",https://stackoverflow.com/questions/56586476
637,56586432,56586476,100418316,1390015,7/8/2019 16:26,0,update,no,,"this works for simple systems, I also advise moving the country:rate info into a file to avoid having to update the code on changes.<LF_10>But, the if you have more complex tax logic then @Alexander 's response is the correct, which is truly expandable.",https://stackoverflow.com/questions/56586476
638,21203875,21204085,71087567,4679727,1/31/2017 9:46,33,update,no,,"_""won't be visible to the outside transactions until the commit in this transaction""_  It depends on the isolation level of the other transactions. If a transaction's isolation level is READ_UNCOMMITTED，then it will see what has been flushed but not yet committed by other transactions.",https://stackoverflow.com/questions/21204085
639,21203875,21204085,103737485,8609847,11/6/2019 3:19,1,update,no,,"but, in my project, I use save(), saveAll() & it persists in DB without commit or flush calling explicitly. Then why should I prefer saveAndFlush? FLush mode all those things are in default mode",https://stackoverflow.com/questions/21204085
640,42178923,42178967,71521033,104891,2/11/2017 17:31,4,update,comment,71522473,Here is the feature request to control it separately in the annotations: https://youtrack.jetbrains.com/issue/IDEABKL-5040.,https://stackoverflow.com/questions/42178967
641,42178923,42178967,71522473,5264331,2/11/2017 18:38,2,no update,,,@CrazyCoder Ouh. Then I have to wait for it.,https://stackoverflow.com/questions/42178967
642,31748213,31748343,51430552,3385913,7/31/2015 14:20,0,update,comment,51430686,"Hi there,thank you! I know that method and use it as well.<LF_10>What I wonder about is why the same (not as good as the setString method) query works in one case (using an int) and not in the other (as shown above).<LF_10><LF_10>Anyway, thank you a lot!",https://stackoverflow.com/questions/31748343
643,31748213,31748343,51430686,4710425,7/31/2015 14:23,0,no update,,,`inputUsername` is `string` so i'm using `setString()`,https://stackoverflow.com/questions/31748343
644,31748213,31748343,51431025,158037,7/31/2015 14:29,0,no update,,,@N30: you might as well ask why `int i=0;` works and `String text=abc;` doesn't,https://stackoverflow.com/questions/31748343
645,31748213,31748343,51431864,3385913,7/31/2015 14:48,0,no update,,,"No no, you got me all wrong. Of course I use setInt(playerID) when using an integer :)",https://stackoverflow.com/questions/31748343
646,15786949,15786982,33703328,1242446,3/5/2014 14:59,1,update,comment,84343013,"Anyway it is a VERY good practice to ALWAYS use the braces. Have a look at https://www.imperialviolet.org/2014/02/22/applebug.html for some evidence (although it is in C, it does not really matter in this case)",https://stackoverflow.com/questions/15786982
647,15786949,15786982,84343013,3704297,2/7/2018 20:09,0,no update,,,the code in that link does not show an error caused by missing braces. it shows a person who left the same line in twice. this could have occurred whether the braces were there or not.,https://stackoverflow.com/questions/15786982
648,43032775,43032962,73151492,6548810,3/26/2017 18:48,0,update,comment,73151565,"You have put 1 background with ``stroke`` but If I want 1 different colour in background in all 4 imagebutton, Can I put 4 ``borders.xml`` with different background colour?",https://stackoverflow.com/questions/43032962
649,43032775,43032962,73151565,6139861,3/26/2017 18:51,0,no update,,,yes you can...you have to change the stroke color and apply different background drawable for each imagebuttons,https://stackoverflow.com/questions/43032962
650,43032775,43032962,73230301,6548810,3/28/2017 15:14,0,update,comment,73233514,"One question, if I want 1 textview on top of listview, only can I put textView on top and all ok?, but I can't do this.. T.T",https://stackoverflow.com/questions/43032962
651,43032775,43032962,73233514,6139861,3/28/2017 16:29,1,no update,,,"sure you can add textview on top just change the first Linearlayout orientation to vertical `android:orientation=""vertical""`...and add the textview",https://stackoverflow.com/questions/43032962
652,43032775,43032962,73233646,6548810,3/28/2017 16:32,0,no update,,,"okay, perfect! thanks for all, you are simply the best haha :)",https://stackoverflow.com/questions/43032962
653,10134571,10134596,76836198,6293817,7/5/2017 15:22,1,update,post,,The link is dead.,https://stackoverflow.com/questions/10134596
654,43355834,43368412,73808754,1807667,4/12/2017 15:07,0,update,comment,73808819,I should have precised that I'm using the macos version.,https://stackoverflow.com/questions/43368412
655,43355834,43368412,73808819,104891,4/12/2017 15:08,0,no update,,,Please add the relevant `lsof` output to show which ports are open on `0.0.0.0` interface.,https://stackoverflow.com/questions/43368412
656,43355834,43368412,73811812,104891,4/12/2017 16:17,0,no update,,,"Thanks, I can notice it on Windows as well after a project is open. Our developers will investigate it, may take some time.",https://stackoverflow.com/questions/43368412
657,43355834,43368412,73812592,104891,4/12/2017 16:38,0,no update,,,So far I've isolated the problem to the Scala plug-in. Do you have it enabled? Does disabling this plug-in remove the `*` entry from `lsof` output for `idea` process?,https://stackoverflow.com/questions/43368412
658,43355834,43368412,73816722,1807667,4/12/2017 18:44,0,update,comment,73816855,I've no Scala plug-in enabled.,https://stackoverflow.com/questions/43368412
659,43355834,43368412,73816855,104891,4/12/2017 18:48,0,no update,,,"OK, it's weird indeed. We've seen this issue on some of the systems and so far were not able to find the root case. Could be RMI subsystem in Java or Netty issue. So far we don't have an answer how it can be fixed.",https://stackoverflow.com/questions/43368412
660,43355834,43368412,77174565,104891,7/14/2017 11:26,1,no update,,,"@OrtomalaLokni yes, please follow https://youtrack.jetbrains.com/issue/IDEA-175889 for updates, sorry for the delay",https://stackoverflow.com/questions/43368412
661,43355834,43368412,93823897,1807667,11/26/2018 8:10,1,update,no,,"Almost one year and half after, is there any news on this issue?",https://stackoverflow.com/questions/43368412
662,24578243,30395096,53645412,2823516,10/2/2015 13:54,61,update,no,,Or add `compile 'org.apache.directory.studio:org.apache.commons.io:2.4'` to the `build.gradle` file,https://stackoverflow.com/questions/30395096
663,24578243,30395096,63519845,1293492,6/26/2016 15:23,1,update,no,,"To see the Dependices tab, first click on ""app"" under ""Modules"".",https://stackoverflow.com/questions/30395096
664,24578243,30395096,95934415,6765336,2/7/2019 7:23,0,update,no,,sometimes android studio doesn't install the dependencies if we do as in the answer.&#xA;its better to do it manually like @JoaquinIurchuk said,https://stackoverflow.com/questions/30395096
665,44491385,44492323,75995944,7748163,6/12/2017 13:52,0,update,comment,76019483,"Sorry, this may not solve my problem. My problem is how to debug JVM code.",https://stackoverflow.com/questions/44492323
666,44491385,44492323,76019483,4690576,6/13/2017 6:03,0,no update,,,I am sorry@skytree. With the example quoted above it seems you are trying to debug C/C++ source code of the OpenJDK JVM or do you want to debug Java Code it is not very clear.,https://stackoverflow.com/questions/44492323
667,44491385,44492323,76050212,7748163,6/13/2017 18:43,0,update,comment,76060513,I am trying to debug C/C++ source code of the OpenJDK JVM.,https://stackoverflow.com/questions/44492323
668,44491385,44492323,76060513,4690576,6/14/2017 2:54,0,no update,,,"You can run the OpenJDK JVM with gdbserver from one ssh session, then connect to gdbserver from another ssh session using gdb.",https://stackoverflow.com/questions/44492323
669,52919445,52974206,92899597,4147578,10/25/2018 20:12,0,update,no,,"Just to clarify things: my application is the softphone, so I am interested in how to trigger the other app restore state (youtube app in the initial comment).",https://stackoverflow.com/questions/52974206
670,13756979,13784295,55933727,1237617,12/4/2015 14:41,0,update,no,,That's crap is there really no better solution in spring? This thread from 2006 presents an interesting FactoryBean approach http://forum.spring.io/forum/spring-projects/container/13533-exporting-child-applicationcontext-beans-to-the-parent-applicationcontext,https://stackoverflow.com/questions/13784295
671,17132650,19766911,61379064,4250408,4/28/2016 7:27,0,no update,,,I DO NOT BELIEVE. THIS WORKED,https://stackoverflow.com/questions/19766911
672,5884353,13503345,41510957,3608795,10/17/2014 20:42,1,update,no,,"This solution works for any string >= 4 characters: the string ""111"" gave me "".111"", and anything less than that results in a `java.lang.StringIndexOutOfBoundsException` (attempting to access a reference that doesn't exist).",https://stackoverflow.com/questions/13503345
673,15369793,15369820,21718318,157247,3/12/2013 19:00,0,no update,,,"@A4L: LOL I waited to post until I had the link, at least. :-)",https://stackoverflow.com/questions/15369820
674,15369793,15369820,21718931,1113392,3/12/2013 19:19,1,no update,,,"@ T.J. Crowder, nice trick for searching APIs when knowing some base functionality ;-)",https://stackoverflow.com/questions/15369820
675,15369793,15369820,21718958,373327,3/12/2013 19:20,0,no update,,,Thanks.  Looks like I went down a rabbit hole with the SortedMap. :),https://stackoverflow.com/questions/15369820
676,15369793,15369820,21725311,157247,3/12/2013 22:30,0,no update,,,"@JasonThompson: Ooooh, I can see that though... :-)",https://stackoverflow.com/questions/15369820
677,55927131,55927254,98517821,6329676,5/1/2019 6:36,1,update,comment,98518004,This was the solution thanks. I'm wondering why the terminal knows about the java command but not the desktop file tho.,https://stackoverflow.com/questions/55927254
678,55927131,55927254,98518004,1531124,5/1/2019 6:47,0,no update,,,"@Namhto94 The terminal sources all kinds of init files, like .bashrc or others. Those files setup things like $PATH, so that you can invoke java without giving an absolute path. Most likely, the desktop is missing some/all of that setup.",https://stackoverflow.com/questions/55927254
679,43799508,43844878,74730016,1654265,5/8/2017 12:03,1,update,no,,"Good! But remember, you must the same align struts2 libraries to the same one, possibly the latest one, don't avoid doing it only because you've found this bug",https://stackoverflow.com/questions/43844878
680,54149786,54150209,95132684,8753134,1/11/2019 16:51,0,no update,,,Thanks very much!,https://stackoverflow.com/questions/54150209
681,54149786,54150209,95148399,2844215,1/12/2019 11:29,0,no update,,,@Ballard321 : Welcome,https://stackoverflow.com/questions/54150209
682,4934913,4934966,5502129,6973,2/8/2011 16:42,3,update,post,,"In practice, ""in a timely manner"" and ""ever"" are synonymous. It would be very possible for the above code to never terminate.",https://stackoverflow.com/questions/4934966
683,4934913,4934966,5502155,6973,2/8/2011 16:43,4,update,comment,5542522,"Also, this demonstrates another anti-pattern. Don't use volatile to protect more than one piece of shared state. Here, number and ready are two pieces of state, and to update/read them both consistently, you need actual synchronization.",https://stackoverflow.com/questions/4934966
684,4934913,4934966,5503151,24396,2/8/2011 17:50,0,update,no,,Don't forget `final`. final variables are always visible to all threads.,https://stackoverflow.com/questions/4934966
685,4934913,4934966,5506940,210216,2/8/2011 22:24,5,update,comment,5517274,"The part about eventually becoming visible is wrong. Without any explicit happens-before relationship there is no guarantee that any write will _ever_ be seen by another thread, as the JIT is quite within its rights to foist the read into a register and then you'll never see any update. Any eventual load is luck and should not be relied on.",https://stackoverflow.com/questions/4934966
686,4934913,4934966,5517274,217324,2/9/2011 15:40,0,no update,,,"@Jed Wesley-Smith: You are right, there is no guarantee. I had meant 'eventually' as in 'if you wait long enough' where there is no bound on what long enough is, but it could be clearer. I'll change the answer.",https://stackoverflow.com/questions/4934966
687,4934913,4934966,5522775,210216,2/9/2011 21:59,2,update,both,5540054,"""unless you use the volatile keyword or synchronize."" should read ""unless there is a relevant happens-before relationship between the writer and reader"" and this link: http://download.oracle.com/javase/6/docs/api/java/util/concurrent/package-summary.html#MemoryVisibility",https://stackoverflow.com/questions/4934966
688,4934913,4934966,5540054,554431,2/11/2011 0:05,0,update,comment,5542609,"@Jed Wesley-Smith, Thread.exit guarantees a memory fence, it has a sync. call; and you can see my reply for smth funny.",https://stackoverflow.com/questions/4934966
689,4934913,4934966,5542522,554431,2/11/2011 6:09,0,no update,,,"@TREE, volatile protects nothing, volatile ensures ordering, you need CAS to ensure atomic access and CAS/lock-free algorithms, structures are not an anti-pattern.",https://stackoverflow.com/questions/4934966
690,4934913,4934966,5542609,210216,2/11/2011 6:20,1,no update,,,"@bestsss Thread.exit doesn't guarantee anything, it has the consequence of making a happens-before edge in its current implementation on the Sun Java6 VM. That is not something you can rely on.",https://stackoverflow.com/questions/4934966
691,4934913,4934966,5542643,554431,2/11/2011 6:24,0,update,comment,5555917,"@Jed Wesley-Smith, I know the spec. but getting the thread removed out the thread group (which is also in the spec) can't ever happen w/o the happens-before part (i.e. a memory fence).",https://stackoverflow.com/questions/4934966
692,4934913,4934966,5555917,210216,2/12/2011 3:42,0,no update,,,@bestsss link for the spec? I can't seem to find any docs saying this must happen.,https://stackoverflow.com/questions/4934966
693,4934913,4934966,5557383,554431,2/12/2011 9:04,0,update,comment,5564422,"@ Jed Wesley-Smith, ThreadGroup.setDaemon *A daemon thread group is automatically destroyed when its last thread is stopped or its last thread group is destroyed.* You cant define ""last"" w/o the happens-before. Sun is notorious for not updating docs, though",https://stackoverflow.com/questions/4934966
694,4934913,4934966,5564422,210216,2/13/2011 3:46,2,no update,,,@bestsss well spotted. Unfortunately ThreadGroup is broken in so many ways.,https://stackoverflow.com/questions/4934966
695,4934913,4934966,5565904,554431,2/13/2011 9:51,0,no update,,,"@Jed Wesley-Smith, ofc I know that (the broken part) but well, I find it immensely useful (for OSGi-alike stuff)",https://stackoverflow.com/questions/4934966
696,14539072,19064870,47061498,607407,4/4/2015 14:21,2,update,comment,73410167,How can I add it to classpath or check whether it's added or not?,https://stackoverflow.com/questions/19064870
697,14539072,19064870,55198864,4092944,11/14/2015 22:10,0,update,comment,73410167,"Agreed, how to do that would have been helpful.  Luckily comment below had it.",https://stackoverflow.com/questions/19064870
698,14539072,19064870,73410167,2533290,4/2/2017 12:06,0,no update,,,"@TomášZato first: check the file. it's hamcrest-all (it's important to get the **all**). In Idea-IDEs a dependency is added 1. copy/paste the file to the libs folder (or anywhere else) 2. click right the file ""add as library"" 3. check your import statements in your .java-files.",https://stackoverflow.com/questions/19064870
699,14539072,19064870,81947924,1609201,11/26/2017 12:58,0,no update,,,`hamcrest-all-X.X.jar` is enough while much smaller.,https://stackoverflow.com/questions/19064870
700,14539072,19064870,98951669,10419204,5/16/2019 6:23,1,update,no,,"File --- Project Structure --- Libraries --- '+' --- Java --- ....jar (you've downloaded) --- OK, it'll show in the 'external library'.",https://stackoverflow.com/questions/19064870
701,15659648,15659744,22224123,1735406,3/27/2013 13:14,0,update,comment,22224240,"This won't work if the maximum number is negative, it's better to set the maximum to `num[0]`",https://stackoverflow.com/questions/15659744
702,15659648,15659744,22224240,441692,3/27/2013 13:18,0,no update,,,It's `Integer.MIN_VALUE` not `int.MIN_VALUE`,https://stackoverflow.com/questions/15659744
703,15659648,15659744,22224332,441692,3/27/2013 13:20,0,update,post,,You're also printing out `x` instead of `max` in the end there :P,https://stackoverflow.com/questions/15659744
704,55781400,55782003,98240043,5057736,4/21/2019 16:38,0,update,comment,98240338,Could you comment my solution?,https://stackoverflow.com/questions/55782003
705,55781400,55782003,98240338,125734,4/21/2019 16:58,0,no update,,,"@Pavel_K It feels a bit like a Java solution in TS. But hey if it you are pleased with it, nothing majorly wrong with it IMO.",https://stackoverflow.com/questions/55782003
706,54078465,54078619,104846948,4888323,12/13/2019 13:39,0,update,no,,"is it same in hibernate,for pure jdbc I use it but in hibernate?",https://stackoverflow.com/questions/54078619
707,57438117,57438166,101353718,1884155,8/9/2019 23:46,0,update,comment,101354030,"Am I correct in assuming that classes that already implement Comparable (such as enums, integers and strings) use that ordering when being inserted & sorted in a treemap? How can I deviate from that logic (eg, let an enum be sorted alphabetically by name rather than by ordinal?)",https://stackoverflow.com/questions/57438166
708,57438117,57438166,101354030,1898563,8/10/2019 0:15,1,no update,,,@user1884155 Look at tree map documentation. It tells you,https://stackoverflow.com/questions/57438166
709,51846562,51909596,90782163,1639625,8/19/2018 9:10,0,update,comment,90782525,What's the benefit of using `iterate` with two args and then `limit` instead of `iterate` with three args?,https://stackoverflow.com/questions/51909596
710,51846562,51909596,90782525,820410,8/19/2018 9:35,0,no update,,,There is no benefit. It's a java 8 solution where iterate with 3 arg is not available (unlike Java 9),https://stackoverflow.com/questions/51909596
711,51846562,51909596,90783930,1639625,8/19/2018 11:16,0,no update,,,"Ah, did not even know this. In this case, good addition. Added a note to my answer, too.",https://stackoverflow.com/questions/51909596
712,51846562,51909596,90785548,820410,8/19/2018 12:59,0,no update,,,@tobias_k sure ,https://stackoverflow.com/questions/51909596
713,36252556,36253614,60137811,2092870,3/27/2016 23:53,1,update,post,,Using the suggested format along with placing annotation at correct place resolved the issue.,https://stackoverflow.com/questions/36253614
714,36252556,36253614,104451294,642706,11/29/2019 19:16,1,update,post,,"`Date` is part of the terrible legacy date-time classes that were years ago supplanted by the modern *java.time* classes. Specifically, `java.util.Date` was replaced by `java.time.Instant`, the class requested in this Question.",https://stackoverflow.com/questions/36253614
